,60.00%,80.00%,90.00%,99.00%
254220,1.488546,3.969520,8.887952,119.138101
254230,1.488536,3.969425,8.887658,119.140610
254240,1.488534,3.969542,8.887359,119.143022
254250,1.488496,3.969470,8.887325,119.145703
254260,1.488479,3.969660,8.887417,119.148279
254270,1.488479,3.969602,8.887455,119.151253
254280,1.488486,3.969549,8.887328,119.154211
254290,1.488454,3.969528,8.887225,119.157121
254300,1.488495,3.969583,8.887061,119.159929
254310,1.488471,3.969586,8.886893,119.163038
254320,1.488457,3.969496,8.886614,119.166423
254330,1.488430,3.969519,8.886380,119.170176
254340,1.488457,3.969465,8.886176,119.173914
254350,1.488438,3.969391,8.885979,119.177636
254360,1.488407,3.969356,8.885798,119.181503
254370,1.488370,3.969326,8.885549,119.185288
254380,1.488426,3.969263,8.885324,119.189599
254390,1.488427,3.969252,8.885178,119.193857
254400,1.488547,3.969203,8.884985,119.198688
254410,1.488609,3.969100,8.884713,119.204160
254420,1.488625,3.969055,8.884637,119.209675
254430,1.488638,3.968982,8.884390,119.214687
254440,1.488626,3.968959,8.884180,119.220048
254450,1.488614,3.968872,8.884253,119.225386
254460,1.488596,3.968813,8.884123,119.230740
254470,1.488576,3.968800,8.883910,119.236380
254480,1.488545,3.969046,8.883661,119.242072
254490,1.488580,3.969391,8.883596,119.248181
254500,1.488588,3.969506,8.883290,119.254970
254510,1.488551,3.969466,8.883062,119.261843
254520,1.488590,3.969414,8.882877,119.269090
254530,1.488602,3.969392,8.882640,119.276155
254540,1.488605,3.969369,8.882394,119.282941
254550,1.488648,3.969288,8.882292,119.290108
254560,1.488633,3.969262,8.882404,119.297006
254570,1.488691,3.969561,8.882177,119.304242
254580,1.488740,3.970047,8.881938,119.311151
254590,1.488732,3.970533,8.881717,119.317673
254600,1.488728,3.970914,8.881505,119.324173
254610,1.488716,3.971219,8.881241,119.330958
254620,1.488676,3.971756,8.880969,119.337757
254630,1.488656,3.972322,8.880687,119.344268
254640,1.488649,3.972238,8.880387,119.350873
254650,1.488619,3.972165,8.880261,119.357577
254660,1.488617,3.972042,8.880393,119.364308
254670,1.488641,3.971936,8.880529,119.370533
254680,1.488681,3.971980,8.880326,119.376560
254690,1.488664,3.971929,8.880138,119.382801
254700,1.488633,3.971885,8.879873,119.389642
254710,1.488632,3.971808,8.879744,119.396458
254720,1.488675,3.971745,8.879895,119.402999
254730,1.488702,3.972118,8.880236,119.408872
254740,1.488753,3.972085,8.880875,119.414698
254750,1.488714,3.972073,8.881748,119.420781
254760,1.488688,3.972143,8.882726,119.427091
254770,1.488696,3.972438,8.883693,119.433301
254780,1.488665,3.972738,8.884562,119.439392
254790,1.488661,3.972710,8.885229,119.445736
254800,1.488658,3.972625,8.885772,119.452040
254810,1.488657,3.972525,8.885762,119.458390
254820,1.488658,3.972608,8.885618,119.464993
254830,1.488657,3.972557,8.885341,119.471386
254840,1.488642,3.972516,8.885153,119.477788
254850,1.488641,3.972580,8.885326,119.484222
254860,1.488617,3.972558,8.885502,119.490719
254870,1.488605,3.972492,8.885753,119.497515
254880,1.488646,3.972446,8.886048,119.504157
254890,1.488628,3.972570,8.886422,119.511026
254900,1.488598,3.972553,8.886379,119.517715
254910,1.488585,3.972507,8.886173,119.524139
254920,1.488670,3.972438,8.885989,119.530562
254930,1.488654,3.972318,8.885693,119.536790
254940,1.488624,3.972266,8.885477,119.542730
254950,1.488587,3.972214,8.885443,119.548624
254960,1.488622,3.972127,8.885570,119.554272
254970,1.488614,3.972130,8.885977,119.559748
254980,1.488638,3.972033,8.886326,119.565126
254990,1.488646,3.972011,8.886652,119.570548
255000,1.488708,3.971926,8.886614,119.576151
255010,1.488711,3.971948,8.886603,119.581631
255020,1.488783,3.972022,8.886733,119.587458
255030,1.488772,3.972031,8.886614,119.593640
255040,1.488791,3.971955,8.886343,119.600142
255050,1.488767,3.971891,8.886451,119.606690
255060,1.488753,3.971847,8.886198,119.612964
255070,1.488775,3.971958,8.886149,119.619665
255080,1.488773,3.971878,8.886648,119.626824
255090,1.488736,3.971967,8.886908,119.633784
255100,1.488709,3.971988,8.887256,119.640483
255110,1.488714,3.971913,8.887502,119.647021
255120,1.488683,3.971867,8.887393,119.653653
255130,1.488752,3.971806,8.887338,119.660224
255140,1.488734,3.971701,8.887106,119.666595
255150,1.488753,3.971593,8.887085,119.673234
255160,1.488738,3.971474,8.886954,119.680124
255170,1.488740,3.971414,8.886708,119.687668
255180,1.488723,3.971317,8.886735,119.695362
255190,1.488751,3.971212,8.886564,119.704074
255200,1.488755,3.971146,8.886272,119.712926
255210,1.488742,3.971099,8.886243,119.721736
255220,1.488737,3.971000,8.886294,119.730889
255230,1.488708,3.970902,8.886010,119.740099
255240,1.488683,3.970862,8.885751,119.749400
255250,1.488672,3.970742,8.885569,119.758479
255260,1.488657,3.970741,8.885518,119.767523
255270,1.488668,3.970691,8.885350,119.776190
255280,1.488662,3.970598,8.885119,119.785129
255290,1.488649,3.970489,8.884843,119.794123
255300,1.488624,3.970642,8.884710,119.803269
255310,1.488599,3.970893,8.884477,119.812412
255320,1.488588,3.971302,8.884201,119.821671
255330,1.488695,3.971482,8.884059,119.831690
255340,1.488685,3.971401,8.883857,119.842086
255350,1.488704,3.971327,8.883915,119.852148
255360,1.488679,3.971344,8.884101,119.862474
255370,1.488673,3.971566,8.884553,119.873003
255380,1.488655,3.971536,8.885291,119.883929
255390,1.488665,3.971476,8.886216,119.896035
255400,1.488656,3.971383,8.887179,119.908402
255410,1.488637,3.971363,8.888017,119.920379
255420,1.488642,3.971265,8.889141,119.932429
255430,1.488666,3.971169,8.890373,119.944911
255440,1.488636,3.971215,8.891461,119.957450
255450,1.488621,3.971487,8.892361,119.969805
255460,1.488621,3.971371,8.893136,119.981936
255470,1.488611,3.971276,8.893327,119.993987
255480,1.488642,3.971272,8.893113,120.005860
255490,1.488628,3.971220,8.892960,120.017576
255500,1.488601,3.971178,8.892779,120.029516
255510,1.488607,3.971116,8.892762,120.041491
255520,1.488594,3.971128,8.892934,120.053718
255530,1.488572,3.971061,8.892810,120.065975
255540,1.488561,3.970964,8.892550,120.078185
255550,1.488529,3.970871,8.892279,120.090709
255560,1.488509,3.971188,8.892295,120.103372
255570,1.488494,3.971563,8.892241,120.116144
255580,1.488491,3.971655,8.892961,120.128455
255590,1.488470,3.971542,8.893850,120.140348
255600,1.488483,3.971436,8.894504,120.151867
255610,1.488461,3.971410,8.894822,120.163565
255620,1.488451,3.971304,8.894621,120.174993
255630,1.488441,3.971216,8.894356,120.186597
255640,1.488427,3.971098,8.894218,120.197878
255650,1.488464,3.971040,8.894066,120.209272
255660,1.488477,3.970965,8.893973,120.221244
255670,1.488485,3.970862,8.893767,120.233156
255680,1.488480,3.970752,8.893579,120.244771
255690,1.488448,3.971053,8.893642,120.256205
255700,1.488430,3.971073,8.893941,120.267715
255710,1.488411,3.971036,8.893864,120.279390
255720,1.488413,3.970978,8.893742,120.291023
255730,1.488384,3.970938,8.893583,120.302862
255740,1.488397,3.970838,8.893660,120.314519
255750,1.488369,3.970746,8.893645,120.326236
255760,1.488409,3.970653,8.893392,120.338057
255770,1.488385,3.970859,8.893081,120.350050
255780,1.488433,3.970812,8.892860,120.362437
255790,1.488403,3.970702,8.892610,120.375200
255800,1.488377,3.970699,8.892353,120.387975
255810,1.488369,3.971230,8.892175,120.400799
255820,1.488434,3.971297,8.891959,120.413666
255830,1.488412,3.971303,8.891913,120.426487
255840,1.488391,3.971194,8.892000,120.439104
255850,1.488395,3.971144,8.891702,120.451913
255860,1.488381,3.971340,8.891431,120.465100
255870,1.488369,3.971359,8.891301,120.478430
255880,1.488384,3.971264,8.891046,120.491905
255890,1.488369,3.971163,8.890770,120.505074
255900,1.488343,3.971150,8.890490,120.517953
255910,1.488371,3.971081,8.890289,120.530413
255920,1.488381,3.971057,8.890324,120.543078
255930,1.488359,3.971082,8.890125,120.555992
255940,1.488343,3.971034,8.889834,120.569036
255950,1.488345,3.970933,8.889591,120.581823
255960,1.488409,3.970889,8.889459,120.594945
255970,1.488388,3.970856,8.889270,120.607784
255980,1.488394,3.970766,8.889136,120.620195
255990,1.488389,3.970733,8.888934,120.632308
256000,1.488369,3.970634,8.888650,120.643951
256010,1.488345,3.970578,8.888479,120.655528
256020,1.488354,3.970456,8.888616,120.667013
256030,1.488387,3.970364,8.888799,120.678137
256040,1.488353,3.970281,8.888772,120.689240
256050,1.488338,3.970199,8.888763,120.699568
256060,1.488414,3.970126,8.888728,120.709926
256070,1.488405,3.970072,8.888579,120.720431
256080,1.488412,3.970080,8.888337,120.731213
256090,1.488560,3.970053,8.888150,120.742123
256100,1.488567,3.969996,8.887836,120.753315
256110,1.488554,3.969914,8.887513,120.763837
256120,1.488594,3.969855,8.887235,120.774302
256130,1.488582,3.969789,8.887292,120.784507
256140,1.488568,3.969738,8.887168,120.794658
256150,1.488557,3.969723,8.886890,120.804662
256160,1.488557,3.969679,8.886637,120.814273
256170,1.488547,3.969628,8.886675,120.824363
256180,1.488579,3.969694,8.886427,120.834680
256190,1.488624,3.969785,8.886119,120.845005
256200,1.488609,3.969738,8.885897,120.855644
256210,1.488634,3.969640,8.885676,120.866398
256220,1.488622,3.969614,8.885398,120.876918
256230,1.488707,3.969549,8.885186,120.887257
256240,1.488692,3.969485,8.885040,120.897621
256250,1.488686,3.969443,8.884801,120.907988
256260,1.488674,3.969416,8.884589,120.917751
256270,1.488678,3.969386,8.884321,120.927780
256280,1.488647,3.969269,8.884392,120.937956
256290,1.488671,3.969277,8.884859,120.948437
256300,1.488661,3.969217,8.884884,120.958380
256310,1.488646,3.969219,8.884828,120.967637
256320,1.488663,3.969247,8.884628,120.976944
256330,1.488680,3.969204,8.884468,120.986412
256340,1.488644,3.969308,8.884216,120.995829
256350,1.488740,3.969245,8.883925,121.005125
256360,1.488752,3.969159,8.883716,121.014714
256370,1.488766,3.969108,8.883442,121.024269
256380,1.488774,3.969046,8.883224,121.033840
256390,1.488810,3.968989,8.883215,121.043208
256400,1.488774,3.968923,8.883310,121.052475
256410,1.488808,3.968861,8.883125,121.062141
256420,1.488817,3.969137,8.883155,121.072040
256430,1.488782,3.969343,8.883707,121.081888
256440,1.488757,3.969490,8.884331,121.091919
256450,1.488745,3.969448,8.884937,121.102147
256460,1.488716,3.969375,8.884902,121.112862
256470,1.488704,3.969255,8.884769,121.123984
256480,1.488686,3.969154,8.884694,121.135792
256490,1.488696,3.969085,8.884419,121.147956
256500,1.488689,3.969026,8.884180,121.159782
256510,1.488674,3.969130,8.883921,121.171787
256520,1.488668,3.969328,8.884147,121.184602
256530,1.488647,3.969250,8.884140,121.197070
256540,1.488625,3.969182,8.883874,121.209939
256550,1.488607,3.969116,8.883819,121.222476
256560,1.488592,3.969127,8.883694,121.234454
256570,1.488559,3.969090,8.883589,121.246333
256580,1.488552,3.969424,8.883891,121.258496
256590,1.488542,3.969888,8.884080,121.270402
256600,1.488541,3.970385,8.883983,121.282525
256610,1.488580,3.970572,8.883720,121.294578
256620,1.488563,3.970668,8.883665,121.306461
256630,1.488544,3.970637,8.883370,121.318490
256640,1.488675,3.970555,8.883112,121.330282
256650,1.488673,3.970830,8.882890,121.342307
256660,1.488662,3.971078,8.882963,121.354304
256670,1.488631,3.971134,8.882844,121.366163
256680,1.488607,3.971081,8.882703,121.377735
256690,1.488617,3.971078,8.882606,121.389240
256700,1.488594,3.970965,8.882915,121.400944
256710,1.488618,3.970914,8.883100,121.413112
256720,1.488588,3.970846,8.883251,121.425370
256730,1.488605,3.970761,8.883026,121.437316
256740,1.488596,3.970671,8.882759,121.449034
256750,1.488603,3.970593,8.882581,121.460387
256760,1.488613,3.970525,8.882563,121.471594
256770,1.488597,3.970470,8.882416,121.482807
256780,1.488584,3.970507,8.882154,121.494453
256790,1.488588,3.970547,8.882116,121.506765
256800,1.488601,3.970477,8.881890,121.519161
256810,1.488568,3.970410,8.881673,121.531512
256820,1.488542,3.970317,8.881450,121.544069
256830,1.488526,3.970279,8.881240,121.556397
256840,1.488505,3.970333,8.881228,121.568388
256850,1.488544,3.970317,8.881295,121.580478
256860,1.488531,3.970239,8.881178,121.592713
256870,1.488512,3.970131,8.880887,121.605380
256880,1.488651,3.970105,8.880804,121.618129
256890,1.488677,3.970070,8.880911,121.631787
256900,1.488685,3.970077,8.880760,121.645732
256910,1.488739,3.970019,8.880676,121.659549
256920,1.488707,3.970061,8.880424,121.672829
256930,1.488685,3.969993,8.880217,121.686452
256940,1.488667,3.970225,8.879966,121.700552
256950,1.488704,3.970295,8.879875,121.714894
256960,1.488669,3.970234,8.879702,121.729237
256970,1.488701,3.970202,8.879529,121.743038
256980,1.488739,3.970085,8.879352,121.756429
256990,1.488767,3.969979,8.879131,121.769217
257000,1.488764,3.969977,8.878881,121.781637
257010,1.488747,3.970140,8.878639,121.793713
257020,1.488725,3.970167,8.878404,121.805803
257030,1.488709,3.970573,8.878145,121.817690
257040,1.488688,3.971280,8.878217,121.829249
257050,1.488677,3.972005,8.877944,121.841287
257060,1.488690,3.972361,8.877799,121.853535
257070,1.488680,3.972281,8.877577,121.865860
257080,1.488667,3.972391,8.877307,121.878272
257090,1.488649,3.972291,8.877097,121.890519
257100,1.488606,3.972223,8.877060,121.902784
257110,1.488620,3.972101,8.877482,121.915067
257120,1.488626,3.972251,8.878063,121.927122
257130,1.488655,3.972132,8.877965,121.938870
257140,1.488685,3.972034,8.877674,121.950147
257150,1.488737,3.971956,8.877398,121.961645
257160,1.488739,3.971893,8.877477,121.972897
257170,1.488755,3.971900,8.877347,121.984094
257180,1.488719,3.971803,8.877112,121.995582
257190,1.488736,3.971761,8.876875,122.007291
257200,1.488731,3.971749,8.876775,122.019036
257210,1.488714,3.971636,8.876498,122.031029
257220,1.488694,3.971569,8.876318,122.043280
257230,1.488686,3.971463,8.876139,122.055078
257240,1.488711,3.971385,8.875984,122.066509
257250,1.488720,3.971547,8.875756,122.077644
257260,1.488759,3.971429,8.875623,122.089075
257270,1.488764,3.971335,8.875578,122.100789
257280,1.488766,3.971258,8.875907,122.112447
257290,1.488778,3.971269,8.876079,122.124768
257300,1.488766,3.971408,8.875790,122.137597
257310,1.488753,3.971894,8.875775,122.150551
257320,1.488787,3.971930,8.875564,122.163476
257330,1.488787,3.971835,8.875337,122.175784
257340,1.488752,3.971753,8.875159,122.187414
257350,1.488754,3.972022,8.874955,122.199190
257360,1.488758,3.971947,8.874883,122.210872
257370,1.488732,3.971896,8.874667,122.222541
257380,1.488772,3.971961,8.874397,122.234231
257390,1.488748,3.971898,8.874145,122.245922
257400,1.488732,3.971804,8.873967,122.257254
257410,1.488717,3.971687,8.873844,122.268345
257420,1.488717,3.971706,8.873570,122.279932
257430,1.488712,3.971648,8.873332,122.291263
257440,1.488693,3.971649,8.873017,122.302396
257450,1.488716,3.971568,8.872761,122.313429
257460,1.488707,3.971602,8.872711,122.323979
257470,1.488688,3.971516,8.872473,122.334387
257480,1.488686,3.971643,8.872327,122.345295
257490,1.488684,3.971961,8.872484,122.356458
257500,1.488691,3.971854,8.872179,122.368035
257510,1.488666,3.971841,8.872224,122.379421
257520,1.488640,3.971838,8.872351,122.390737
257530,1.488635,3.971967,8.872276,122.401882
257540,1.488688,3.971907,8.872221,122.412854
257550,1.488674,3.971845,8.872028,122.424040
257560,1.488691,3.971852,8.872049,122.435267
257570,1.488716,3.971930,8.872224,122.446352
257580,1.488688,3.972060,8.872194,122.457223
257590,1.488682,3.972165,8.872132,122.467245
257600,1.488748,3.972060,8.872179,122.477138
257610,1.488722,3.972032,8.872580,122.486994
257620,1.488740,3.971964,8.873064,122.496428
257630,1.488752,3.971893,8.873191,122.505641
257640,1.488716,3.971805,8.872982,122.514851
257650,1.488693,3.971738,8.872763,122.524093
257660,1.488695,3.971989,8.872751,122.533331
257670,1.488667,3.971942,8.873091,122.542524
257680,1.488671,3.971890,8.873585,122.551587
257690,1.488656,3.971807,8.873423,122.561350
257700,1.488636,3.971692,8.873199,122.571410
257710,1.488604,3.971832,8.873095,122.581119
257720,1.488612,3.971874,8.872805,122.590708
257730,1.488657,3.971818,8.872547,122.600316
257740,1.488613,3.971740,8.872277,122.609860
257750,1.488597,3.971655,8.872022,122.619474
257760,1.488584,3.971645,8.871764,122.628893
257770,1.488554,3.971742,8.871650,122.638138
257780,1.488534,3.971693,8.871381,122.647397
257790,1.488510,3.971584,8.871187,122.656436
257800,1.488532,3.971461,8.871148,122.665088
257810,1.488498,3.971411,8.870927,122.673029
257820,1.488483,3.971448,8.871125,122.680837
257830,1.488520,3.971397,8.871194,122.688148
257840,1.488492,3.971385,8.870954,122.695911
257850,1.488500,3.971341,8.870931,122.703961
257860,1.488567,3.971319,8.871117,122.711941
257870,1.488558,3.971294,8.871163,122.720198
257880,1.488531,3.971225,8.871141,122.729193
257890,1.488512,3.971149,8.871653,122.738411
257900,1.488486,3.971051,8.871851,122.747687
257910,1.488492,3.970982,8.872427,122.756563
257920,1.488504,3.970880,8.873331,122.765616
257930,1.488540,3.970835,8.874268,122.774392
